,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CBX6.1,1.28570007927368e-22,0.446908015671049,0.598,0.524,4.26685285308556e-18,L5,CBX6
WRAP73,1.35979083280299e-22,0.255407606041531,0.289,0.219,4.51273783682327e-18,L5,WRAP73
YIPF5,1.36776038809441e-22,0.344533881963964,0.49,0.413,4.53918639996891e-18,L5,YIPF5
SLC2A11.1,1.38851440707929e-22,0.488355215036496,0.524,0.447,4.60806276277404e-18,L5,SLC2A11
LOC105369302.1,1.41471294411075e-22,6.52406719399245,0.149,0.217,4.69500784762033e-18,L5,LOC105369302
LOC105370832,1.43884392614926e-22,0.509666259051487,0.153,0.1,4.77509133771155e-18,L5,LOC105370832
ZNF770,1.49224830890432e-22,0.436275077781858,0.515,0.438,4.95232446276078e-18,L5,ZNF770
MARC2.1,1.4947138392477e-22,0.773722485595763,0.576,0.5,4.96050681831136e-18,L5,MARC2
LOC105376839.1,1.64813838423321e-22,1.13214791992912,0.37,0.307,5.46967685575474e-18,L5,LOC105376839
IGSF8.1,1.72290144204523e-22,-1.83686362875822,0.8,0.828,5.71779301571549e-18,L5,IGSF8
SLC9A7.1,1.77857231244177e-22,9.28476567869392,0.741,0.663,5.90254793330049e-18,L5,SLC9A7
NR3C2.1,1.77991099052726e-22,24.1613813822615,0.955,0.965,5.90699060426283e-18,L5,NR3C2
ZNF395,1.78280017392632e-22,-0.544386610424116,0.285,0.366,5.91657893720928e-18,L5,ZNF395
LRIF1,1.80848894000469e-22,0.414787431206552,0.456,0.38,6.00183224519356e-18,L5,LRIF1
LOC105376059.1,1.83325013563478e-22,0.482879986799535,0.576,0.504,6.08400722513115e-18,L5,LOC105376059
BLMH.1,1.90814748753153e-22,0.335007898610136,0.46,0.388,6.3325690668709e-18,L5,BLMH
METTL5,2.01143941421482e-22,0.33209553479475,0.315,0.244,6.67536398395472e-18,L5,METTL5
ARAP1,2.13398003924584e-22,0.368097070793961,0.246,0.181,7.08203955624518e-18,L5,ARAP1
GPSM1,2.13637370001218e-22,0.300382586958364,0.285,0.217,7.08998339823041e-18,L5,GPSM1
ZCCHC6,2.24159701215311e-22,1.01796611247813,0.745,0.675,7.43918800423252e-18,L5,ZCCHC6
DCAF16,2.32737294921784e-22,0.424329084963265,0.511,0.431,7.72385260656925e-18,L5,DCAF16
XK,2.55214207429994e-22,0.416134027734015,0.312,0.241,8.4697939019792e-18,L5,XK
NPHP4,2.59473638848255e-22,0.958435631623347,0.76,0.712,8.61115165245704e-18,L5,NPHP4
MBOAT7,2.60575402435512e-22,0.307206464046926,0.475,0.401,8.64771588062733e-18,L5,MBOAT7
STARD7,2.64675073596118e-22,0.567708419869952,0.573,0.499,8.78377166743437e-18,L5,STARD7
POGK,2.67362792507855e-22,0.300523883743269,0.388,0.313,8.87296899495818e-18,L5,POGK
MCCC2.1,2.8061529175759e-22,0.420072810391823,0.513,0.435,9.31277968755915e-18,L5,MCCC2
PCDH11X.1,3.25268934489507e-22,-57.8612555901154,0.451,0.341,1.07947001289033e-17,L5,PCDH11X
BANF1,3.55597450620158e-22,0.670784237884535,0.343,0.269,1.18012125937312e-17,L5,BANF1
ALS2CR12.1,3.61317730359849e-22,0.608621929918821,0.519,0.451,1.19910515174523e-17,L5,ALS2CR12
RCAN2.1,3.72336774560357e-22,17.098359246586,0.959,0.95,1.23567405373346e-17,L5,RCAN2
LOC101926943,3.9375468612666e-22,0.267797531192004,0.367,0.294,1.30675367684855e-17,L5,LOC101926943
RPLP2,3.97411056514928e-22,0.3458396670609,0.479,0.403,1.31888807325609e-17,L5,RPLP2
LOC102724558,4.14010336618266e-22,0.306595913774577,0.372,0.297,1.37397610413504e-17,L5,LOC102724558
NTM.1,4.19424269533138e-22,110.908600654748,0.86,0.993,1.39194332329962e-17,L5,NTM
APAF1.1,4.47587914118013e-22,0.276822326016919,0.354,0.28,1.48541001058345e-17,L5,APAF1
LOC101927145,4.64075437856542e-22,0.378196636176454,0.106,0.063,1.5401271556145e-17,L5,LOC101927145
HSCB,4.69557584979105e-22,0.34367094843833,0.301,0.231,1.55832075727016e-17,L5,HSCB
LOC105377921,4.77262202236333e-22,1.3800652138062,0.262,0.196,1.58389007056172e-17,L5,LOC105377921
CSRP2.1,4.88028262378759e-22,0.64598081200185,0.149,0.098,1.61961939435639e-17,L5,CSRP2
ABCA2,4.91023275964249e-22,0.547438089912734,0.561,0.486,1.62955894594255e-17,L5,ABCA2
ZIM2-AS1,4.93844728710506e-22,0.261964056895714,0.206,0.146,1.63892250117155e-17,L5,ZIM2-AS1
HPCA,5.05093147379684e-22,0.847857791420001,0.428,0.355,1.67625262820896e-17,L5,HPCA
ANKRD49,5.15666184662281e-22,0.280617594227798,0.323,0.253,1.71134136703871e-17,L5,ANKRD49
C9orf84,5.17795304980008e-22,0.48791018903351,0.301,0.231,1.71840727863715e-17,L5,C9orf84
VHL,5.23597903410983e-22,0.457460629629857,0.433,0.36,1.73766436205003e-17,L5,VHL
MUS81,5.40452720879938e-22,0.253993567537591,0.29,0.221,1.79360044478425e-17,L5,MUS81
EDA.1,5.75701046003434e-22,2.24596960369106,0.38,0.31,1.9105790613716e-17,L5,EDA
ARPC5,5.7769406345392e-22,0.786550993998522,0.493,0.427,1.91719328838452e-17,L5,ARPC5
MEIS1,6.43951584223011e-22,-0.446125051988371,0.108,0.169,2.13708212256091e-17,L5,MEIS1
ZNF181,6.45316041507553e-22,0.266684241679125,0.235,0.171,2.14161034695112e-17,L5,ZNF181
RAET1E-AS1,6.51036047542649e-22,0.274602779268894,0.223,0.162,2.16059333097979e-17,L5,RAET1E-AS1
ZNF831.1,7.79522406453461e-22,-0.764897212259269,0.379,0.459,2.5870010102971e-17,L5,ZNF831
CACNA2D3.1,8.04819370839267e-22,22.9072787666685,0.993,0.995,2.67095404600428e-17,L5,CACNA2D3
PITPNC1.1,8.4303043089006e-22,35.6249937113257,0.745,0.679,2.79776509099484e-17,L5,PITPNC1
GRHL1.1,8.43421436710902e-22,-0.303004879539715,0.301,0.381,2.79906272201247e-17,L5,GRHL1
DAGLA,8.45699541951816e-22,0.382834732405157,0.4,0.328,2.80662306987549e-17,L5,DAGLA
LOC101927345.1,8.67755980001569e-22,0.742426588072467,0.166,0.112,2.87982177083121e-17,L5,LOC101927345
SLC22A5.1,9.20215384418392e-22,0.490558327075853,0.357,0.285,3.05391879626932e-17,L5,SLC22A5
LOC105374845,9.57778285744143e-22,0.263750432568505,0.268,0.201,3.17857879689909e-17,L5,LOC105374845
SCRT1.1,1.01167687827299e-21,0.301733264521789,0.315,0.245,3.35745205592457e-17,L5,SCRT1
FAM206A.1,1.01203913021071e-21,0.466324341445556,0.454,0.382,3.35865426143027e-17,L5,FAM206A
SURF4.1,1.04373704909318e-21,0.384847197626915,0.561,0.486,3.46385014482555e-17,L5,SURF4
LOC155060,1.12694304536987e-21,0.286117284999766,0.346,0.275,3.739985884669e-17,L5,LOC155060
ARHGAP17.1,1.1468051006e-21,0.548234401185393,0.607,0.543,3.80590208736121e-17,L5,ARHGAP17
SFT2D1,1.17995989791617e-21,0.330583811372582,0.419,0.346,3.91593291321439e-17,L5,SFT2D1
LOC102723418.1,1.26370428904864e-21,0.330514528756138,0.145,0.095,4.19385542406571e-17,L5,LOC102723418
KIAA1257,1.29467867326684e-21,-1.41140083689238,0.361,0.432,4.29665011297067e-17,L5,KIAA1257
DDX55.1,1.31297464251544e-21,0.286063560859287,0.381,0.308,4.357368946116e-17,L5,DDX55
LINC00578.1,1.37950962999738e-21,-10.5532198408414,0.265,0.199,4.5781786090723e-17,L5,LINC00578
SPCS3.1,1.42364923413769e-21,0.893546555928039,0.724,0.665,4.72466471333274e-17,L5,SPCS3
SMC2,1.4497665435746e-21,0.270298606049489,0.294,0.224,4.81134022816101e-17,L5,SMC2
LOC105376592.1,1.46476112351394e-21,2.03801108648894,0.128,0.081,4.8611027406057e-17,L5,LOC105376592
DAGLB.1,1.47126073943726e-21,0.388062036728321,0.396,0.323,4.88267301597045e-17,L5,DAGLB
NDEL1,1.52538234987989e-21,0.712814067182557,0.59,0.523,5.06228640454638e-17,L5,NDEL1
JPH4.1,1.53466308639697e-21,0.71265102332513,0.52,0.449,5.09308638482564e-17,L5,JPH4
ALG11,1.58987535827766e-21,0.328108397906764,0.298,0.228,5.27631935151607e-17,L5,ALG11
STS.1,1.61332337744614e-21,0.314425896311843,0.576,0.498,5.35413629273052e-17,L5,STS
LASP1.1,1.70514137187479e-21,0.545268405655943,0.419,0.343,5.65885267084087e-17,L5,LASP1
RMND5A.1,1.70992412516356e-21,0.478129160044137,0.57,0.504,5.6747251941803e-17,L5,RMND5A
DUSP18,1.78331719880343e-21,0.443136501347634,0.257,0.193,5.91829478766893e-17,L5,DUSP18
LOC105376405,1.9071958749429e-21,0.334626862045463,0.327,0.255,6.329410950173e-17,L5,LOC105376405
TMEM87B,1.92671714997889e-21,0.746807885948094,0.439,0.367,6.39419620563493e-17,L5,TMEM87B
DMAP1,2.12175456395688e-21,0.322294172824801,0.326,0.257,7.04146687140369e-17,L5,DMAP1
RTN4RL2,2.2779616378275e-21,0.833387883899419,0.45,0.382,7.55987128745813e-17,L5,RTN4RL2
LOC105370556.1,2.43707600974132e-21,0.483700699567128,0.477,0.402,8.08792415352852e-17,L5,LOC105370556
ZGPAT,2.6068222647978e-21,0.264598780909355,0.255,0.19,8.65126105018446e-17,L5,ZGPAT
SGPP1.1,2.60936005703428e-21,0.53218435048466,0.651,0.583,8.65968322127966e-17,L5,SGPP1
LOC105376025,2.72058205916964e-21,0.383700480345735,0.361,0.289,9.02879567976628e-17,L5,LOC105376025
SEMA4B.1,2.74059169362864e-21,0.590943946099641,0.539,0.473,9.09520165364536e-17,L5,SEMA4B
LOC102725045.1,2.84052791288538e-21,-3.28179544738143,0.175,0.244,9.42685998449272e-17,L5,LOC102725045
IPO5P1,2.85734677719884e-21,0.278771543354365,0.384,0.31,9.48267674948978e-17,L5,IPO5P1
RAB3B.1,3.22592109652294e-21,-7.2624567407737,0.103,0.061,1.07058643430307e-16,L5,RAB3B
HNRNPR,3.24999559777527e-21,0.344482821507521,0.614,0.539,1.07857603903368e-16,L5,HNRNPR
LOC105373204.1,3.31489791550983e-21,5.17425046837459,0.612,0.545,1.10011517122025e-16,L5,LOC105373204
LRP1.1,3.78251620186498e-21,0.82469920933048,0.722,0.662,1.25530365191293e-16,L5,LRP1
IFT140,4.01451393019904e-21,0.286878817503425,0.364,0.293,1.33229673801516e-16,L5,IFT140
C3orf52,4.33592822665277e-21,0.38060670364963,0.127,0.081,1.43896450057925e-16,L5,C3orf52
SAMD13,4.40297445649683e-21,0.261341274293041,0.177,0.122,1.4612151328776e-16,L5,SAMD13
LOC105371144,4.66238555030537e-21,0.346353641851407,0.33,0.26,1.54730589257984e-16,L5,LOC105371144
LOC105375357,4.74313879908615e-21,0.260870227597929,0.265,0.199,1.57410547325272e-16,L5,LOC105375357
LINC00936.1,5.07708436464066e-21,0.522017729676926,0.39,0.32,1.6849319880933e-16,L5,LINC00936
SUB1.1,5.16225703629239e-21,9.16692612795232,0.858,0.836,1.71319824263436e-16,L5,SUB1
PPP1R15B,5.17007647973072e-21,0.265877348990649,0.356,0.284,1.71579328132823e-16,L5,PPP1R15B
LOC643962.1,5.18973378163952e-21,-2.06029086064185,0.387,0.31,1.72231695011271e-16,L5,LOC643962
PIGQ.1,5.19404669249946e-21,0.548071901896233,0.489,0.423,1.7237482758398e-16,L5,PIGQ
GREB1.1,5.43597430973556e-21,0.443264195702359,0.394,0.321,1.80403679417194e-16,L5,GREB1
ZBTB41.1,5.50918540311106e-21,0.771153901270393,0.636,0.571,1.82833335973047e-16,L5,ZBTB41
TMEM185A,6.28745332925796e-21,0.328821665148114,0.356,0.284,2.08661713638084e-16,L5,TMEM185A
CCDC178.1,6.49041911992929e-21,0.780471142719172,0.208,0.148,2.15397539333093e-16,L5,CCDC178
SIRT2.1,6.60490796515709e-21,0.251238421375121,0.641,0.569,2.19197080639668e-16,L5,SIRT2
C16orf58,6.87545216654962e-21,0.314041902691865,0.376,0.302,2.28175631051282e-16,L5,C16orf58
ITGA7.1,7.17194305397024e-21,7.26455671047691,0.431,0.366,2.3801527413211e-16,L5,ITGA7
SLC16A14,7.23596087506854e-21,0.427372302385385,0.469,0.399,2.401398335609e-16,L5,SLC16A14
PXYLP1.1,7.5785640021125e-21,0.891306032057095,0.57,0.636,2.51509803538107e-16,L5,PXYLP1
RPS6KA4,7.76318224772345e-21,0.262452771395294,0.216,0.156,2.57636729255198e-16,L5,RPS6KA4
GRAMD1A,7.77211259859479e-21,0.26088582039707,0.278,0.21,2.57933100809565e-16,L5,GRAMD1A
FAM85A,8.40609821639755e-21,0.391726434139325,0.365,0.295,2.78973181507585e-16,L5,FAM85A
CELF5.1,8.64090664740813e-21,1.76105400229328,0.908,0.853,2.86765768907533e-16,L5,CELF5
OVGP1,9.11965479113871e-21,0.309498949763796,0.33,0.261,3.0265398355352e-16,L5,OVGP1
MICALL2,9.33547507275845e-21,0.576030269629554,0.395,0.329,3.09816411239635e-16,L5,MICALL2
LINC00535.1,9.89206387393101e-21,3.16448592594992,0.515,0.455,3.28287923784148e-16,L5,LINC00535
PER3,9.95690472731973e-21,0.614403763727069,0.681,0.624,3.3043979718556e-16,L5,PER3
B4GAT1.1,9.9730887648766e-21,4.46258494480061,0.486,0.412,3.3097689683996e-16,L5,B4GAT1
LOC105374235,1.01166333545368e-20,2.70306655652094,0.094,0.151,3.35740711137013e-16,L5,LOC105374235
PTCHD4.1,1.01919314710814e-20,-10.0699488528483,0.556,0.641,3.38239629730779e-16,L5,PTCHD4
PRDX6.1,1.04000025217983e-20,0.447826583272753,0.393,0.32,3.45144883690919e-16,L5,PRDX6
IAH1,1.0935474623809e-20,0.469660936517861,0.734,0.684,3.62915596340348e-16,L5,IAH1
LOC102723917,1.10558423693872e-20,0.309166368436519,0.231,0.171,3.66910240712852e-16,L5,LOC102723917
CACNA2D2.1,1.14860751549059e-20,0.367976990008055,0.248,0.184,3.81188376165862e-16,L5,CACNA2D2
CIB1,1.16309246556646e-20,0.308292803248676,0.259,0.195,3.8599549654754e-16,L5,CIB1
MEGF8,1.2124612344221e-20,0.587140829168907,0.549,0.476,4.02379509867662e-16,L5,MEGF8
TSPAN14.1,1.30177378761506e-20,-0.354144147502323,0.249,0.322,4.32019666895809e-16,L5,TSPAN14
LINS,1.31856323219855e-20,0.402321413160333,0.497,0.428,4.37591579869732e-16,L5,LINS
RNF112.1,1.32378810260778e-20,0.390897353951099,0.508,0.434,4.39325557612445e-16,L5,RNF112
DNAAF5,1.34696956094953e-20,0.392763658343392,0.357,0.287,4.4701878819232e-16,L5,DNAAF5
DNAH10.1,1.37922459953185e-20,0.707354661532434,0.24,0.177,4.57723267846634e-16,L5,DNAH10
LOC105370737.1,1.38074211865596e-20,12.1275232993906,0.218,0.159,4.58226886918352e-16,L5,LOC105370737
EGR4,1.44674399498415e-20,-12.2608641773922,0.063,0.114,4.80130929615388e-16,L5,EGR4
KLHL4.1,1.44737894028155e-20,1.25926237347608,0.632,0.584,4.80341648911236e-16,L5,KLHL4
PLA2G15,1.45706034889131e-20,0.258260086035319,0.239,0.176,4.83554617986559e-16,L5,PLA2G15
STXBP5.1,1.49562712164412e-20,28.1626312985432,0.998,0.995,4.96353772860032e-16,L5,STXBP5
ARHGEF33.1,1.50022749925112e-20,0.250754500665198,0.411,0.339,4.97880500176469e-16,L5,ARHGEF33
C16orf52.1,1.58991712847011e-20,10.2899733616451,0.972,0.948,5.27645797425374e-16,L5,C16orf52
RNF165,1.59964053263687e-20,1.48349713370233,0.74,0.697,5.30872703566197e-16,L5,RNF165
TGOLN2,1.69216082307739e-20,0.261476291370402,0.604,0.528,5.61577412354694e-16,L5,TGOLN2
RAB1B,1.84790900084467e-20,0.282447487642434,0.226,0.165,6.13265560110322e-16,L5,RAB1B
TTC28,1.97396527367014e-20,-3.45483409207578,0.981,0.951,6.55099855372911e-16,L5,TTC28
EGR3.1,1.99272335429001e-20,-0.748813852565493,0.28,0.355,6.61325099588227e-16,L5,EGR3
RPS9,1.99579019179587e-20,0.266151375007655,0.379,0.307,6.62342890951296e-16,L5,RPS9
ATG3.1,2.20173175844001e-20,0.344992326450271,0.331,0.263,7.30688718673486e-16,L5,ATG3
LOC105376350,2.2404128645677e-20,7.32785254050625,0.117,0.075,7.43525817364082e-16,L5,LOC105376350
TMCC1-AS1,2.41379537432257e-20,0.356855256682051,0.227,0.168,8.01066270876432e-16,L5,TMCC1-AS1
MOB3B,2.44458205201614e-20,-8.78725190700825,0.795,0.723,8.11283445602596e-16,L5,MOB3B
POFUT1,2.4722057585351e-20,0.351648544776256,0.282,0.217,8.20450925085045e-16,L5,POFUT1
KMO.1,2.61080894521971e-20,5.99796164071193,0.172,0.12,8.66449164650064e-16,L5,KMO
GCSHP3,2.62776791504929e-20,0.282797112687879,0.322,0.253,8.72077337967407e-16,L5,GCSHP3
LOC102724422.1,2.65922816628597e-20,1.01245246102433,0.336,0.264,8.82518051545325e-16,L5,LOC102724422
FANCL.1,2.67229080351956e-20,-1.18014766176003,0.731,0.667,8.86853148964035e-16,L5,FANCL
NOX5.1,2.72291373793548e-20,2.21400673771886,0.174,0.122,9.03653382208649e-16,L5,NOX5
RIMS4,3.06150947150872e-20,0.47353282938562,0.331,0.26,1.0160231483096e-15,L5,RIMS4
RBM15.1,3.56549235512277e-20,2.01491207953112,0.631,0.56,1.18327994789459e-15,L5,RBM15
YJEFN3,3.6923995130404e-20,0.678680163812882,0.544,0.478,1.22539662639272e-15,L5,YJEFN3
PPP5D1.1,3.70186183694409e-20,0.465484049561364,0.267,0.203,1.22853688782664e-15,L5,PPP5D1
SEMA4F.1,3.70232107379266e-20,-1.05857023778325,0.665,0.715,1.22868929475957e-15,L5,SEMA4F
NCDN.1,3.77949980582355e-20,-12.0857158509677,0.593,0.64,1.25430260055866e-15,L5,NCDN
EIF2B5,4.20439417455026e-20,0.355014592790241,0.405,0.332,1.39531229470799e-15,L5,EIF2B5
CENPI,4.44204957593832e-20,0.312549058901951,0.113,0.07,1.47418299276665e-15,L5,CENPI
PPP1R26-AS1,4.55243319925829e-20,0.288505188101271,0.189,0.134,1.51081600583785e-15,L5,PPP1R26-AS1
KCTD17,4.57601316798122e-20,0.547650804131969,0.523,0.46,1.51864149005793e-15,L5,KCTD17
LOC105375509.1,4.67449790217024e-20,0.258790708331624,0.17,0.117,1.55132561879324e-15,L5,LOC105375509
PTBP1,4.97084418104477e-20,0.256890801407081,0.372,0.299,1.64967405836333e-15,L5,PTBP1
ARHGEF2.1,5.2581546328074e-20,0.539543373162642,0.629,0.563,1.74502377798979e-15,L5,ARHGEF2
MAP3K5.1,5.42695076117154e-20,-7.29644795499085,0.788,0.852,1.80104214911e-15,L5,MAP3K5
GLIS1.1,6.44929280172235e-20,0.839852257719503,0.57,0.514,2.1403268021076e-15,L5,GLIS1
EIF3E.1,6.76071499264917e-20,1.83159790899821,0.685,0.619,2.24367848461048e-15,L5,EIF3E
SYT13.1,7.05621891298724e-20,1.78604404770644,0.672,0.609,2.34174737065308e-15,L5,SYT13
GPC6.1,7.56235591849049e-20,-8.83557350235125,0.821,0.811,2.50971905866944e-15,L5,GPC6
CNIH2,8.06682564433274e-20,0.329956452939181,0.428,0.355,2.67713742658471e-15,L5,CNIH2
TCFL5,8.31270922349465e-20,0.412271630229968,0.324,0.256,2.75873881000117e-15,L5,TCFL5
NR4A2.1,9.28090437677671e-20,-5.08259621208569,0.069,0.118,3.08005373552089e-15,L5,NR4A2
DAW1,9.48964400617271e-20,0.321954296542065,0.217,0.159,3.14932815632854e-15,L5,DAW1
ERLIN1,9.87921114792496e-20,0.466576540631655,0.435,0.363,3.27861380366186e-15,L5,ERLIN1
HPSE2.1,1.02962154375175e-19,7.03307780091478,0.148,0.098,3.41700501724894e-15,L5,HPSE2
SLC16A4,1.0730945429255e-19,0.25894862090303,0.258,0.196,3.56127885960684e-15,L5,SLC16A4
ZMAT2,1.07471077024567e-19,0.259851762192904,0.37,0.298,3.56664263321429e-15,L5,ZMAT2
ATG9A,1.11997604411894e-19,0.268171705256432,0.416,0.344,3.71686449761751e-15,L5,ATG9A
NEO1.1,1.25231407510025e-19,-7.69884386402181,0.94,0.913,4.15605472103521e-15,L5,NEO1
ENPP6,1.28388533999877e-19,0.325977128525818,0.153,0.104,4.2608302778539e-15,L5,ENPP6
CCDC62,1.35557682404064e-19,0.328528742080454,0.353,0.283,4.49875280594366e-15,L5,CCDC62
NPHP1.1,1.40591784046735e-19,-0.515021910020776,0.473,0.544,4.66581953715899e-15,L5,NPHP1
AP4B1-AS1.1,1.42560040620143e-19,0.352719942944979,0.199,0.143,4.73114006806069e-15,L5,AP4B1-AS1
ANKRA2,1.51191114190862e-19,0.306192731168176,0.299,0.23,5.01757950665213e-15,L5,ANKRA2
PDE3A.1,1.56932373625165e-19,-1.4417313859655,0.127,0.082,5.20811468349836e-15,L5,PDE3A
MRFAP1L1,1.57903814058334e-19,0.407808628070424,0.346,0.277,5.24035387715394e-15,L5,MRFAP1L1
C16orf13,1.58918081972548e-19,0.26858784393265,0.402,0.332,5.27401438642296e-15,L5,C16orf13
NSUN5P2,1.65365072333873e-19,0.318459368008532,0.398,0.328,5.48797065554423e-15,L5,NSUN5P2
MRPL38,1.65986888570567e-19,0.308469419263687,0.35,0.279,5.50860687099142e-15,L5,MRPL38
TNRC18.1,1.66498577462434e-19,1.18026880785395,0.72,0.661,5.5255882902458e-15,L5,TNRC18
ARL13B.1,1.7174387346315e-19,6.88544629660701,0.797,0.757,5.69966392862157e-15,L5,ARL13B
RPS13,1.79929984154752e-19,0.32774214481324,0.456,0.379,5.97133638414375e-15,L5,RPS13
BAIAP2L2.1,2.03183360335505e-19,1.07497111341013,0.434,0.367,6.7430461794544e-15,L5,BAIAP2L2
MTHFD2L.1,2.05869586919822e-19,0.254956200768611,0.661,0.588,6.83219398110812e-15,L5,MTHFD2L
RPL10.1,2.0675126868389e-19,0.869254941923306,0.735,0.681,6.86145435381224e-15,L5,RPL10
IPO13,2.2113741650893e-19,0.269836841353877,0.312,0.245,7.33888744168184e-15,L5,IPO13
SUN2,2.39103251118348e-19,0.4237842406757,0.364,0.296,7.9351195948646e-15,L5,SUN2
ZNF214.1,2.47736680582112e-19,0.294987537492855,0.304,0.239,8.22163721847855e-15,L5,ZNF214
OLFM2.1,2.55118031041106e-19,-3.90144204577117,0.474,0.392,8.46660209616119e-15,L5,OLFM2
COL5A3.1,2.78509480930863e-19,-4.75069220723381,0.319,0.404,9.24289414365256e-15,L5,COL5A3
ZNF771,2.82551289013349e-19,0.253373974558285,0.274,0.211,9.377029628486e-15,L5,ZNF771
ETV3,2.88008576238644e-19,0.34766832462182,0.257,0.195,9.55814061963189e-15,L5,ETV3
SKIV2L,3.1894513907775e-19,0.251703570065999,0.248,0.188,1.05848323305733e-14,L5,SKIV2L
TENM2,3.29327481698277e-19,61.7862166194787,0.897,0.979,1.09293911351207e-14,L5,TENM2
BICD2,3.40334921451007e-19,0.614380523588542,0.448,0.375,1.12946950381946e-14,L5,BICD2
TARDBP,3.54437956882494e-19,0.448389882702954,0.639,0.57,1.17627324750593e-14,L5,TARDBP
DRP2.1,3.63631744779177e-19,0.632633463972391,0.676,0.61,1.20678467139866e-14,L5,DRP2
JADE3,3.65469778303725e-19,0.295985090756008,0.168,0.117,1.21288455325657e-14,L5,JADE3
ERG.1,3.72161727871536e-19,-7.5889510962242,0.149,0.098,1.23509312628727e-14,L5,ERG
RNF2.1,3.76950114815909e-19,0.75702193379549,0.533,0.47,1.25098434603956e-14,L5,RNF2
PAIP1.1,3.83257042075709e-19,0.816525021776115,0.612,0.547,1.27191514553666e-14,L5,PAIP1
PVR,4.09965789023288e-19,0.257761047136565,0.333,0.266,1.36055346403159e-14,L5,PVR
KCTD6,4.10713353721557e-19,0.403103593328348,0.403,0.337,1.36303440699573e-14,L5,KCTD6
SMARCA5.1,4.35451236067367e-19,0.522416616245863,0.735,0.669,1.44513201713677e-14,L5,SMARCA5
AMFR.1,4.45217827358776e-19,0.395127606319391,0.508,0.438,1.47754440365557e-14,L5,AMFR
SLC20A2.1,4.53286710359236e-19,1.40627283344529,0.894,0.852,1.5043226056692e-14,L5,SLC20A2
SLC2A13.1,4.59957439745059e-19,-52.1151049048284,0.99,0.995,1.52646075528193e-14,L5,SLC2A13
F8A1,5.26637108589346e-19,0.254745454085532,0.219,0.162,1.74775057227546e-14,L5,F8A1
NUP188.1,5.36287193445185e-19,0.252661397261727,0.333,0.265,1.77977630888654e-14,L5,NUP188
DPY19L4.1,5.55771624371015e-19,0.29575377678085,0.355,0.287,1.84443928980009e-14,L5,DPY19L4
TEX29,5.62379086776708e-19,0.317128036569356,0.226,0.169,1.86636747528586e-14,L5,TEX29
PEX6.1,5.63809070596062e-19,0.827223365739741,0.55,0.488,1.87111316258715e-14,L5,PEX6
LOC102723648,5.68557436448184e-19,0.362127101942846,0.298,0.235,1.88687156434059e-14,L5,LOC102723648
RPL19.1,5.70966258631945e-19,-0.593152826165667,0.618,0.545,1.89486572252184e-14,L5,RPL19
ACTN1.1,5.93975920185683e-19,-3.70557460099509,0.844,0.906,1.97122788632023e-14,L5,ACTN1
PRKCA-AS1.1,5.96735273512515e-19,-1.4865195862073,0.306,0.382,1.98038535220598e-14,L5,PRKCA-AS1
POLR1B,6.04773665592165e-19,0.254613055427291,0.278,0.214,2.00706236400072e-14,L5,POLR1B
RNF25,6.1672177550628e-19,0.266528884158858,0.215,0.157,2.04671455637269e-14,L5,RNF25
XKRX,6.22232957363946e-19,0.28301914005129,0.152,0.103,2.06500451560373e-14,L5,XKRX
USP3-AS1,7.23737550651439e-19,0.252941566237213,0.225,0.166,2.40186780934693e-14,L5,USP3-AS1
LOC105371220,7.50512517193478e-19,0.257461973674004,0.375,0.307,2.49072589081e-14,L5,LOC105371220
RPS14,8.07427018950282e-19,0.296055465452351,0.528,0.46,2.6796080477903e-14,L5,RPS14
GPR19,8.1287281019415e-19,0.257692654209218,0.416,0.346,2.69768099519133e-14,L5,GPR19
HSP90B1,9.11476092325194e-19,0.413419320576076,0.657,0.596,3.02491570759962e-14,L5,HSP90B1
MARCH4.1,9.48612854088053e-19,-0.262584391250947,0.708,0.654,3.14816147886202e-14,L5,MARCH4
C15orf40,9.67781687768333e-19,0.448080182016132,0.336,0.27,3.21177708719677e-14,L5,C15orf40
L3MBTL2,1.0311248040756e-18,0.257433173952209,0.3,0.235,3.4219938872857e-14,L5,L3MBTL2
TWISTNB,1.05106334812314e-18,0.299233574274621,0.299,0.234,3.48816393341626e-14,L5,TWISTNB
LOC102724389.1,1.1061029647739e-18,3.703709252297,0.614,0.553,3.67082390919515e-14,L5,LOC102724389
VSNL1.1,1.13175049347613e-18,14.2208857842639,0.997,0.994,3.75594036269922e-14,L5,VSNL1
CHRM5.1,1.18541186474464e-18,0.963895611554772,0.233,0.171,3.93402635552804e-14,L5,CHRM5
ZNF706,1.24177720157364e-18,0.614456203530598,0.642,0.59,4.12108599886244e-14,L5,ZNF706
SLC30A4.1,1.30208311800647e-18,0.460831673138283,0.386,0.315,4.32122324372807e-14,L5,SLC30A4
FUK,1.32989885640601e-18,0.264016739946714,0.263,0.202,4.41353533475462e-14,L5,FUK
DLGAP3.1,1.37056154713134e-18,1.41128557412783,0.613,0.675,4.54848260646478e-14,L5,DLGAP3
PARD6G-AS1,1.4125182190036e-18,0.269298595486209,0.27,0.208,4.68772421340724e-14,L5,PARD6G-AS1
HNRNPA0,1.48855614521928e-18,0.68084625638431,0.312,0.244,4.94007127913922e-14,L5,HNRNPA0
